,연번,비상소화장치일련번호,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,위도,경도,도로명주소
200,201,110081007,267,207212.5844926,549167.99363181,000111,52201,N,20231111120009,37.541993403743035,127.08161256412515,서울 광진구 구의동 650-13
201,202,110080980,268,199255.27493899,551210.34228778,000215,52201,N,20231031120006,37.56042283149367,126.99157113591367,서울 중구 필동1가 21-10
202,203,110080981,269,200283.31161931,551856.03020023,000216,52201,N,20231006120001,37.56624071391065,127.00320679532433,서울 중구 을지로5가 102
203,204,110081008,270,204765.01947523,549961.98868949,000112,52201,N,20231019120009,37.549163182248805,127.05392279614028,서울 성동구 성수동2가 299-33
204,205,110081009,271,206187.3227512,549507.3700439,000113,52201,N,20231022120010,37.545058629064464,127.07001428705414,서울 광진구 화양동 15-22
205,206,110081011,273,207156.86535423,552125.33126517,000115,52201,N,20231027120009,37.56863935413414,127.08101092493088,서울 광진구 중곡동 688-13
206,207,110081012,274,202571.66488882,551302.37714347,000116,52201,N,20231117120006,37.56124877568325,127.02910665159631,서울 성동구 하왕십리동 984-29
207,208,110081015,276,201625.42608995,550232.54362947,000119,52201,N,20231031120006,37.5516117575345,127.01839455020357,서울 성동구 금호동2가 501-49
208,209,110081016,277,208297.10435155,550740.72307429,000120,52201,N,20231119120004,37.55615453640416,127.0939019933566,서울 광진구 중곡동 106-22
209,210,110081018,279,202081.31564005,550022.20447313,000121,52201,N,20231110120028,37.549715688874684,127.02355314420903,서울 성동구 금호동3가 572-1
210,211,110081019,280,206357.91918918,550953.39381565,000122,52201,N,20231116120041,37.558086107102284,127.07195723948924,서울 성동구 송정동 100
211,212,110082544,282,207476.70416855,554023.30543654,3-11,52201,N,20231014120003,37.585737435105784,127.08465063917427,서울 중랑구 면목동 549-1
212,213,110082545,283,208170.12519641,554517.15631159,3-29,52201,N,20231112120003,37.590181098269,127.09250699350699,서울 중랑구 면목동 86-23
213,214,110082546,284,208089.8732874,554470.75994381,3-30,52201,N,20231112120003,37.5897637797158,127.09159782265748,서울 중랑구 면목동 74-17
214,215,110082547,285,207979.47643279,554459.46630974,3-31,52201,N,20231112120003,37.58966298844115,127.09034772953487,서울 중랑구 면목동 49-32
215,216,110082548,286,209083.91882459,554504.19426537,3-32,52201,N,20231112120003,37.590055749130975,127.10285333063148,서울 중랑구 망우동 산 69-203
216,217,110082549,287,208408.98891363,553641.98859293,2-22,52201,N,20230614120034,37.58229375926246,127.09520150370346,서울 중랑구 면목동 1326-1
217,218,110082552,290,194040.27654487,544266.57119144,000284,52201,N,20231115120002,37.49784041400981,126.93260365810471,서울 동작구 상도동 256-27
218,219,110082553,291,196042.69825531,545102.24359833,000285,52201,N,20231018120001,37.50538061773016,126.95524381390965,서울 동작구 흑석동 200-94
219,220,110082555,292,198255.27913814,542936.86488656,000288,52201,N,20231026120008,37.48587724015935,126.98027273273371,서울 동작구 사당동 142-15
220,221,110082557,294,197393.10793073,541991.65075536,000290,52201,N,20231030120051,37.47735874762673,126.970527653185,서울 동작구 사당동 303-165
221,222,110082558,295,194885.41871112,545300.92486692,000291,52201,N,20231115120002,37.507165061174824,126.94215386864903,서울 동작구 노량진동 229-66
222,223,110082559,296,194403.61603219,545327.57672285,000292,52205,N,20231029120041,37.50740240140534,126.93670446007424,서울 동작구 노량진동 302-201
223,224,110082561,298,191646.74102059,542868.76369906,000294,52201,N,20231112120003,37.485227538879236,126.90555192505266,서울 동작구 신대방동 702-2
224,225,110082562,299,198170.4549826,543357.84193094,000295,52205,N,20231108120004,37.4896701127066,126.97931259429025,서울 동작구 사당동 91-49
225,226,110082563,300,193753.62723081,544106.38405348,000296,52201,N,20231108120004,37.496395224656844,126.92936340707028,서울 동작구 신대방동 348-47
226,227,110082564,301,195860.18341248,544033.10919612,000297,52201,N,20231110120028,37.49574685529361,126.9531856274517,서울 동작구 상도동 492-12
227,228,110082566,302,194465.80933413,545780.83023375,000299,52201,N,20231107120010,37.51148660913366,126.9374044606859,서울 동작구 노량진동 280-1
228,229,110082570,306,194996.94005764,545849.33855191,000303,52201,N,20231115120002,37.51210690250784,126.94341144913773,서울 동작구 노량진동 85-30
229,230,110082571,307,194434.04067242,545566.93233594,000304,52201,N,20231110120028,37.50955918961544,126.93704675387038,서울 동작구 노량진동 297-1
230,231,110082572,308,195215.94428955,543963.27672823,000305,52201,N,20231109120021,37.49511454870732,126.945900821644,서울 동작구 상도동 214-417
231,232,110082573,309,194006.49049532,544804.73977871,000306,52201,N,20231119120004,37.50268912373688,126.93221720118345,서울 동작구 상도동 331-123
232,233,110082574,310,194437.85713956,544359.60114256,000307,52201,N,20231118120007,37.49868109878115,126.93709904660538,서울 동작구 상도동 244-337
233,234,110082576,312,192239.70827314,543395.66998104,000320,52201,N,20231112120003,37.48998017051485,126.91225088756794,서울 동작구 신대방동 632-22
234,235,110082578,314,194932.64937255,544365.46976651,000318,52201,N,20231026120008,37.49873682224607,126.94269449143128,서울 동작구 상도동 210-42
235,236,110082579,315,197403.85820572,544996.31225604,000324,52201,N,20231025120007,37.50443100032836,126.97063859599287,서울 동작구 흑석동 277-20
236,237,110082581,317,197117.59794187,543750.60396062,000322,52201,N,20231023120005,37.49320624278282,126.96740597751143,서울 동작구 사당동 180-52
237,238,110082582,318,195890.40002899,544159.42671234,000323,52201,N,20231118120007,37.496885119100035,126.95352662126292,서울 동작구 상도동 488
238,239,110082583,319,194149.43361367,544120.68758035,000317,52201,N,20231119120004,37.496526691775955,126.93383923449302,서울 동작구 상도동 256-216
239,240,110082584,320,194028.35931666,544917.3849852,000316,52201,N,20231023120005,37.50370420434474,126.93246360934533,서울 동작구 상도동 356-201
240,241,110082586,322,192277.7315582,543206.03073016,000326,52201,N,20231112120003,37.48827182663638,126.91268282239739,서울 동작구 신대방동 618-111
241,242,110082588,324,194793.29168945,544387.73815043,000327,52201,N,20231109120021,37.49893668668902,126.94111837049499,서울 동작구 상도동 210-143
242,243,110082590,325,192184.92497958,543435.75507984,000329,52201,N,20231112120003,37.49034087816696,126.91163100339928,서울 동작구 신대방동 599-39
243,244,110082591,326,196209.74825217,545340.45208769,000333,52201,N,20231015120025,37.50752758857085,126.95713188377727,서울 동작구 흑석동 204-124
244,245,110082592,327,196842.75203414,544866.57137529,000335,52205,N,20231111120009,37.50326028027097,126.96429325035957,서울 동작구 흑석동 336-7
245,246,110082593,328,194529.25808283,544193.48136627,000331,52201,N,20231118120007,37.49718489560882,126.9381339124119,서울 동작구 상도동 279-469
246,247,110082595,329,197357.68168864,542296.77640225,000332,52201,N,20231021120008,37.48010785736353,126.9701260457046,서울 동작구 사당동 300-37
247,248,110081482,331,204978.68511177,557345.99412825,44,52201,N,20231114120009,37.61569143133668,127.05639087642167,서울 성북구 장위동 106-33
248,249,110081483,332,203159.22325411,555594.24057399,45,52201,N,20231118120007,37.599916364802404,127.03577525943639,서울 성북구 종암동 3-1317
249,250,110081484,333,200025.76589243,556223.01525998,46,52201,N,20231014120003,37.60558698608719,127.0002917968746,서울 성북구 정릉동 912
250,251,110081485,334,200238.42654723,556681.23793882,47,52201,N,20231118120007,37.60971549449679,127.00270031270969,서울 성북구 정릉동 665-7
251,252,110081486,335,204100.65798048,556918.89539562,48,52201,N,20231017120007,37.611847654418945,127.04644354751241,서울 성북구 장위동 233-511
252,253,110081489,338,200671.54040355,555544.52924481,63,52201,N,20231104120010,37.59947364732429,127.00760452435858,서울 성북구 정릉동 559-229
253,254,110081490,339,202923.33600829,554919.28931629,64,52201,N,20231112120003,37.593835893127235,127.03310136259546,서울 성북구 종암동 34-2
254,255,110081492,341,204031.07645493,557048.81521098,66,52201,N,20231016120009,37.613018524708586,127.04565619156611,서울 성북구 장위동 233-128
255,256,110081493,342,203178.78469968,556311.11542109,67,52201,N,20231113120034,37.60637526934052,127.03599988688927,서울 성북구 하월곡동 70-4
256,257,110081494,343,205372.77929175,556614.14677799,68,52201,N,20231107120010,37.609095354014954,127.06084919324158,서울 성북구 석관동 289-8
257,258,110081495,344,203011.56957382,555226.0681585,69,52201,N,20231118120007,37.59659965969543,127.0341017053854,서울 성북구 종암동 45-123
258,259,110081497,346,202919.8855968,555283.09126267,71,52201,N,20231118120007,37.597113728219036,127.03306374336012,서울 성북구 종암동 46-11
259,260,110081498,347,204419.31714621,556344.54224352,136,52201,N,20231119120004,37.60667131976963,127.05004917301824,서울 성북구 상월곡동 24-277
260,261,110081499,348,200460.92118605,555466.78592176,73,52201,N,20231029120041,37.598773316586616,127.00521942315946,서울 성북구 정릉동 508-51
261,262,110081500,349,201135.75898166,553938.87435658,74,52201,N,20231109120021,37.58500636957502,127.01285884665019,서울 성북구 삼선동3가 106-28
262,263,110081501,350,204490.83669234,556181.81348583,75,52201,N,20231119120004,37.605204804374075,127.05085813992275,서울 성북구 상월곡동 24-333
263,264,110080567,657,196542.31202779,552357.13904805,122,52201,N,20231115120002,37.57074923824427,126.96086018012808,서울 서대문구 영천동 70-1
264,265,110080570,660,196412.15333568,556110.06303582,5-23,52201,N,20231115120002,37.604562303870345,126.95936845336335,서울 종로구 신영동 214-33
265,266,110082441,1012,188131.86865308,549378.95037684,039,52201,N,20231117120006,37.543845960306705,126.86570521939177,서울 양천구 목동 318-7
266,267,110081347,4,191151.27971645,544260.96746467,000002,52201,N,20231109120021,37.49776676794007,126.89993315074771,서울 영등포구 대림동 773-10
267,268,110081348,5,192234.11031131,545309.82384527,000008,52201,N,20231119120004,37.50722675083214,126.91216739098364,서울 영등포구 신길동 233-116
268,269,110081349,7,193209.82300474,546064.18599027,000010,52201,N,20231005120006,37.51403127153284,126.92319577764779,서울 영등포구 신길동 3-2
269,270,110081356,10,191553.53379803,548293.29813259,000022,52201,N,20231025120007,37.53410193097044,126.90443576764723,서울 영등포구 당산동6가 104-15
270,271,110081358,12,190925.55268388,543452.62613318,000027,52201,N,20231026120008,37.4904813776545,126.89739045691458,서울 영등포구 대림동 1060-24
271,272,110081354,13,192639.37982414,545643.77257635,000016,52201,N,20231021120008,37.51023896096317,126.9167476637438,서울 영등포구 신길동 150-3
272,273,110085223,0,204282.05684517,548578.12407512,000017,52201,N,20231105120007,37.53669694200464,127.04844933751653,서울 성동구 성수동1가 402-3
273,274,110081360,15,191079.42822822,543470.08054783,000029,52201,N,20231026120008,37.490640141374165,126.89913019456577,서울 영등포구 대림동 1070-8
274,275,110081361,16,191100.49702638,543568.06149503,000030,52201,N,20231026120008,37.491523158845986,126.89936724633831,서울 영등포구 대림동 1072-25
275,276,110081362,17,190740.61455756,543921.1286513,000031,52201,N,20231109120021,37.494700777537474,126.89529337495672,서울 영등포구 대림동 806-4
276,277,110081364,18,191508.94498899,543508.13401132,000033,52201,N,20231109120021,37.49098705232353,126.90398653126707,서울 영등포구 대림동 871-7
277,278,110081368,20,191743.02750193,546872.54708227,000018,52201,N,20231016120009,37.52130266966988,126.90659567985549,서울 영등포구 영등포동5가 126
278,279,110081370,21,193053.51740197,545700.71366513,000023,52201,N,20231115120002,37.51075521075465,126.92143122725794,서울 영등포구 신길동 465-16
279,280,110081371,22,191506.43420028,545135.48219825,000005,52201,N,20231117120006,37.5056495196264,126.90393935993232,서울 영등포구 신길동 359-30
280,281,110081375,24,190371.38107622,546076.23276159,000047,52201,N,20231113120034,37.51411457349562,126.89108982684793,서울 영등포구 문래동4가 21-28
281,282,110081377,26,191636.93356074,546804.43547531,000038,52201,N,20231016120009,37.520688027732746,126.90539630291677,서울 영등포구 영등포동5가 24-1
282,283,110081379,28,191870.64837476,546667.09732163,000040,52201,N,20231016120009,37.51945269640433,126.90804161961414,서울 영등포구 영등포동2가 30-1
283,284,110081380,29,191880.60930812,546801.18636278,000041,52201,N,20231016120009,37.52066092888351,126.90815281565398,서울 영등포구 영등포동5가 34-21
284,285,110081970,30,186257.65586166,544459.56896016,000017,52201,N,20231110120028,37.49949633548319,126.84458944411716,서울 구로구 개봉동 64-59
285,286,110081967,31,186727.20305905,545128.16949516,000015,52201,N,20231110120028,37.50552731026488,126.84988742110426,서울 구로구 고척동 253-363
286,287,110081971,32,190616.1597405,540620.63320408,000018,52201,N,20231118120007,37.46496180498802,126.89392806527593,서울 금천구 독산동 1006-59
287,288,110081972,33,189495.22346316,543066.47133615,000022,52201,N,20231021120008,37.48698694610882,126.88122251167913,서울 구로구 가리봉동 1-2
288,289,110081974,35,192331.53398762,539305.65785768,000020,52201,N,20231031120006,37.453129541789735,126.91333176027507,서울 금천구 시흥동 220-161
289,290,110081976,37,188119.45178185,544877.86214066,000023,52201,N,20231119120004,37.50329099379617,126.86563746505561,서울 구로구 고척동 52-6
290,291,110081979,39,191599.8109227,541711.41062026,000024,52201,N,20231119120004,37.47479927036526,126.90503449722186,서울 금천구 독산동 234-17
291,292,110081980,40,189848.7958575,543271.62641401,000027,52201,N,20231118120007,37.4888393575347,126.88521751839859,서울 구로구 구로동 733-28
292,293,110081983,43,186888.98645792,543573.78716586,000042,52201,N,20231027120009,37.4915245847879,126.85174484269608,서울 구로구 개봉동 333-25
