"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"2457","110086489","0","206000.46768874","550048.37640663","000139","52201","N","20231019120009"
"2458","110086490","0","206049.13083297","550149.68709711","000140","52201","N","20231116120041"
"2459","110086491","0","206002.44718616","550173.45129752","000141","52201","N","20231116120041"
"2460","110086492","0","205888.58077366","549899.71131336","000142","52201","N","20231019120009"
"2461","110086495","0","204342.79409692","542444.61142646","000087","52201","N","20231030120051"
"2462","110086013","0","206658.82529924","556147.34580835","4-22(매)","52201","N","20231113120034"
"2463","110086014","0","206798.55319739","556171.34812207","4-23(매)","52202","N","20231113120034"
"2464","110086206","0","199100.62530401","541434.97722601","000096","52201","N","20231106120008"
"2465","110086518","0","191166.28971079","543574.86075896","000092","52201","N","20231026120008"
"2466","110086519","0","191115.62305273","543539.89602124","000093","52201","N","20231026120008"
"2467","110086593","0","203745.81747368","545065.48234483","000095","52201","N","20231024120006"
"2468","110086594","0","203835.16148896","545043.40040888","000096","52201","N","20231024120006"
"2469","110086595","0","203894.49235624","545028.80954953","000097","52201","N","20231024120006"
"2470","110086596","0","203990.61743633","545004.93503451","000098","52201","N","20231024120006"
"2471","110086597","0","204560.82796704","544207.65104062","000099","52201","N","20231105120007"
"2472","110086598","0","203094.12678322","545617.80110848","000088","52201","N","20231031120006"
"2473","110086599","0","202074.18463436","545616.21499418","000089","52201","N","20231031120006"
"2474","110086600","0","202111.57321745","545504.82473643","000090","52201","N","20231031120006"
"2475","110086601","0","202061.27555539","545483.07804373","000091","52201","N","20231031120006"
"2476","110086602","0","205941.29273976","543232.74141482","000092","52201","N","20231023120005"
"2477","110086603","0","206005.08737300","543259.86884270","000093","52201","N","20231023120005"
"2478","110086604","0","206076.53635022","543286.89691680","000094","52201","N","20231023120005"
"2479","110086606","0","203483.19937598","552150.91849543","000143","52201","N","20231029120041"
"2480","110086607","0","203337.38624579","552043.13870207","000144","52201","N","20231029120041"
"2481","110086608","0","203400.53550369","552214.93224166","000145","52201","N","20231029120041"
"2482","110086609","0","203237.98644798","552201.66825192","000146","52201","N","20231104120010"
"2483","110086610","0","203366.81399762","552176.14192326","000147","52201","N","20231029120041"
"2484","110086611","0","203383.76417523","552269.75609191","000148","52201","N","20231029120041"
"2485","110086612","0","203427.23591774","552341.23815368","000149","52201","N","20231029120041"
"2486","110086613","0","203417.96469860","552109.65047848","000150","52201","N","20231029120041"
"2487","110086614","0","203533.46128673","552422.96737517","000151","52203","N","20231029120041"
"2488","110086615","0","203570.64034401","552211.90425429","000152","52201","N","20231029120041"
"2489","110086179","0","191521.09363480","544105.72856845","000015","52201","N","20231109120021"
"2490","110086616","0","203570.03285723","551166.49577686","000153","52201","N","20231113120034"
"2491","110086181","0","203157.72052948","562882.50081270","001","52201","N","20231118120007"
"2492","110086182","0","203323.60387059","559966.35833674","002","52201","N","20231027120009"
"2493","110086183","0","201307.96292164","561767.19559927","003","52201","N","20231113120034"
"2494","110086200","0","190125.06426124","542439.48736887","107","52201","N","20231116120041"
"2495","110086218","0","197323.17026641","553078.91386980","2-44","52201","N","20231112120003"
"2496","110086233","0","201273.88993471","558949.75243158","446","52201","N","20231112120003"
"2497","110086253","0","205484.20217136","556684.64286364","301","52201","N","20231107120010"
"2498","110086254","0","190734.79073323","543862.80770047","000007","52201","N","20231012120004"
"2499","110086617","0","203547.42723403","551123.88831803","000154","52201","N","20231113120034"
"2500","110086618","0","203533.98449355","551065.93779615","000155","52201","N","20231025120007"
"2501","110086619","0","203567.16093691","551054.53794110","000156","52201","N","20231025120007"
"2502","110086620","0","204763.55254997","548749.64163695","000157","52201","N","20231012120004"
"2503","110086621","0","204794.44258136","548687.77055476","000158","52201","N","20231012120004"
"2504","110086622","0","204827.39925491","548697.52728390","000159","52201","N","20231012120004"
"2505","110086623","0","204809.80912803","548726.22465746","000160","52201","N","20231012120004"
"2506","110086624","0","203689.53478531","552299.11599701","000161","52201","N","20231029120041"
"2507","110086625","0","202893.12366395","551250.27496089","000162","52201","N","20231105120007"
"2508","110086626","0","204759.72259166","551670.71008881","000163","52201","N","20231112120003"
"2509","110086627","0","204595.77812273","551499.99091140","000164","52201","N","20231112120003"
"2510","110086243","0","190775.88591711","543990.03211725","000050","52201","N","20231109120021"
"2511","110086281","0","208236.43066372","553228.58528105","2-24","52201","N","20230305120010"
"2512","110086255","0","191187.71537989","543081.22205096","000069","52201","N","20231026120008"
"2513","110086628","0","204733.62123453","551518.44402491","000165","52201","N","20231112120003"
"2514","110086629","0","204603.59535019","551642.32102490","000166","52201","N","20231112120003"
"2515","110086630","0","204659.51181340","551588.16032122","000167","52201","N","20231112120003"
"2516","110086631","0","203162.24515356","552318.49430454","000168","52201","N","20231029120041"
"2517","110086303","0","202988.50168576","541628.25671954","000097","52201","N","20231116120041"
"2518","110086220","0","203984.73669374","547002.87807012","000086","52201","N","20231101120003"
"2519","110086634","0","203250.10259699","560038.97423627","005","52201","N","20231027120009"
"2520","110086635","0","203507.91728767","559846.17673960","006","52201","N","20231025120007"
"2521","110086637","0","203492.67139331","563301.37923495","004","52201","N","20231116120041"
"2522","110086638","0","203078.06678823","562809.23299857","008","52201","N","20231029120041"
"2523","110086690","0","196692.18439881","545259.79578690","000405","52201","N","20231108120004"
"2524","110086692","0","203736.30874355","565012.08780835","140","52201","N","20231111120009"
"2525","110081978","0","186170.23640343","544127.52943234","000029","52201","N","20231109120021"
"2526","110086641","0","202902.54746120","560960.63376015","007","52201","N","20231113120034"
"2527","110086478","0","203838.74349801","553471.97862674","096(매)","52201","N","20231119120004"
"2528","110080569","0","199093.61557976","552845.93794347","3-29","52201","N","20231027120009"
"2529","110084393","0","206064.71987778","547780.69320216","000118","52201","N","20231026120008"
"2530","110084429","0","206854.19961461","547575.48723456","000069","52201","N","20231010120012"
"2531","110084997","0","208854.31856526","554171.91676809","3-35","52201","N","20231112120003"
"2532","110085521","0","197756.30516049","542582.92716641","000402","52201","N","20231021120008"
"2533","110081975","36","190156.75963785","544292.93205902","000030","52201","N","20231104120010"
"2534","110081272","179","198656.76618763","549188.04183915","000107","52201","N","20231027120009"
"2535","110081094","511","204245.39525683","548695.59814745","000072","52201","N","20231105120007"
"2536","110082145","555","197072.51055669","540993.29094071","000010","52201","N","20231028120004"
"2537","110080490","2213","196409.98691538","556035.21757480","5-21","52201","N","20231115120002"
"2538","110082716","2270","205924.72086480","555308.09495974","071","52201","N","20231018120001"
"2539","110082599","2023","194475.31107841","545447.65757943","000310","52201","N","20231029120041"
"2540","110080472","2082","197637.31712627","554120.05003647","2-35","52201","N","20231108120004"
"2541","110080175","1265","192730.25661088","553978.96968812","49","52201","N","20231102120007"
"2542","110081163","764","196694.19424004","548721.98847988","000132","52201","N","20231027120009"
"2543","110082166","576","192356.38197155","543376.67698834","000075","52201","N","20231112120003"
"2544","110080367","1327","183119.53200452","551547.20756201","25","52201","N","20231107120010"
"2545","110082448","1019","187981.03310100","548351.52041954","047","52201","N","20231106120008"
"2546","110080124","677","194261.97801731","552032.37330098","16","52201","N","20231016120009"
"2547","110082525","1428","206909.57448801","553898.88123420","2-8","52201","N","20230305120010"
"2548","110082404","1623","192617.50110514","540298.89576694","000120","52201","N","20231016120009"
"2549","110080754","1246","196463.24968597","553174.98530334","2-40","52201","N","20231119120004"
"2550","110080832","1807","201004.10940864","553003.14586778","6-56","52201","N","20231116120041"
"2551","110080397","1351","183189.29935666","551573.65539113","19","52201","N","20231107120010"
"2552","110080421","1370","196960.08826257","553476.59716064","2-14","52202","N","20231112120003"
"2553","110086202","0","186993.61003005","548276.01592902","52","52201","N","20231112120003"
"2554","110086362","0","205459.18540579","556826.05407637","219","52201","N","20231107120010"
"2555","110086688","0","201589.58447010","550314.91787094","000169","52201","N","20231115120002"
"2556","110086689","0","201761.09416464","549513.82825052","000170","52201","N","20231114120009"
"2557","110086006","0","190648.19576157","540701.49448139","000078","52201","N","20231109120021"
"2558","110086259","0","199093.98685106","552620.86185074","3-40","52201","N","20231102120007"
"2559","110080699","0","197031.08555780","554033.31423155","2-02","52201","N","20231108120004"
"2560","110086698","0","197918.08807724","550076.90365089","000145(매설식)","52201","N","20231025120007"
"2561","110086699","0","197918.08807724","550076.90365089","000146(매설식)","52201","N","20231025120007"
"2562","110086705","0","203698.72963869","553388.61296766","098(매)","52201","N","20231102120007"
"2563","110086706","0","203626.11978288","553354.50220732","097(매)","52201","N","20231102120007"
"2564","110086800","0","199497.48695312","546823.96142507","000150","52201","N","20231021120008"
"2565","110086837","0","191435.66554905","539370.24029714","000102","52201","N","20231113120034"
